parcel_id,parcel_area_acres,centroid_lat,centroid_lon,dist_to_waterbody_km,dist_to_flowline_km,flood_proxy_score,baseline_score_v4,mc_mean_score_v3,mc_score_std_v3,p_top20_v3,avg_rank_v3,robust_rank_v3,confidence_score_v3
153144,102.28512028648305,30.38887023913531,-97.83473848203506,0.9726712004701451,0.1756240361702302,0.40938965757265966,0.22308633079825801,0.47007844,0.13765968,0.0,470.379,489,0.2675720423460007
153145,203.27825729685097,30.385267442624087,-97.8257901528832,1.9140437219245927,0.15111732281694837,0.7176919654239335,0.1341630449716093,0.34114417,0.13461795,0.0,586.259,603,0.17342471182346345
153179,104.3518689696627,30.39635823646821,-97.84129576070751,0.5926487203261571,0.257818726747795,0.32180190854039703,0.25549508869305154,0.50652385,0.13971923,0.0,374.435,380,0.26360922753810884
153520,372.57047828029414,30.402123560011148,-98.03896080483045,0.535977005066682,0.18919024382429495,0.26749177357726706,0.31500730726333726,0.56727916,0.12907249,0.056,149.428,137,0.3148948671102524
157658,228.54000703418222,30.410225302223523,-97.78489695331437,0.7626501912256135,0.17144925862792404,0.335690013307168,0.26822921697739854,0.5194469,0.13403937,0.0,317.778,306,0.2745379775762558
157665,319.64010059878984,30.406089816965828,-97.81949253051542,0.6518801736120973,0.3991556538727047,0.4140625773526437,0.2629866274699147,0.48247504,0.11540864,0.0,418.803,432,0.3103857904672623
157738,123.02627409864091,30.419501361613232,-97.87262968526049,0.526688902219158,0.19916545890929443,0.2694135236207497,0.27452900710772654,0.53596216,0.14444752,0.0,265.161,255,0.2545114129781723
157755,54.835445734469836,30.421863620328857,-97.86867464180622,0.6370021530818584,0.2186862533423294,0.3169607078136704,0.24802960581018924,0.50483614,0.14434324,0.0,386.179,393,0.25471205711364747
157953,108.93254954610045,30.42685853333605,-97.97933877321157,0.3444996961707874,0.3357091642092369,0.2769588361329642,0.2737015611466386,0.5237626,0.14320597,0.0,305.487,295,0.2569003075361252
170778,54.56207563823249,30.448940970502004,-97.84886010539307,1.0029694595799166,0.08643597624734871,0.37423252230500387,0.22471489170058298,0.48517472,0.14825642,0.0,429.865,445,0.2471826195716858
170816,120.65735235216813,30.43807010634009,-97.84573803336687,1.0316892342126611,0.22565729124391415,0.4550165885811787,0.21204677208224368,0.44864598,0.13120095,0.0,513.494,535,0.2799994319677353
170851,82.89725535627015,30.44482366812342,-97.87401385864499,0.7070141714514424,0.22233994971574136,0.34268254224635036,0.24393423946484616,0.49613982,0.14049076,0.0,412.726,422,0.26212471425533296
170856,126.31590244337977,30.442535597778434,-97.88634641297325,0.4166745126361328,0.13035042493531188,0.19683020884338073,0.2976336434261103,0.5734004,0.15216267,0.0,131.325,115,0.23966651856899263
171330,140.02781269420848,30.445152028893467,-97.97605295219128,0.4341354108277325,0.1364546010256594,0.20589338234446936,0.2969463605868419,0.5705468,0.15037048,0.0,142.125,130,0.24311491549015046
178231,108.22301401680079,30.463671776639654,-97.86395065336256,1.3536651560560105,0.41022756911883795,0.6588621525129442,0.1463908412389706,0.34356725,0.11103771,0.0,603.834,616,0.3187959909439087
178233,261.7332336421826,30.45403151256519,-97.86636881373323,1.2892076217325281,0.2261050296120862,0.5430016949315479,0.20493402378026654,0.42492452,0.11992239,0.0,533.036,550,0.3017007678747177
178234,60.249528751668876,30.47096245217773,-97.86438179776303,1.6514154551060818,0.1692879702475686,0.6374601099678968,0.13887995127834601,0.3600946,0.13695167,0.0,583.709,601,0.2689343512058258
178246,77.62780240624905,30.47142930179316,-97.84292452697144,1.0047611879590788,0.5657674525476117,0.6192818737918883,0.1594308262460491,0.35016352,0.10946473,0.0,601.139,613,0.3218226104974747
178262,106.67992738288382,30.455940961135926,-97.84244450916262,0.5658761708835797,0.11298483344954838,0.23881923769188274,0.27974421655497766,0.5525592,0.15075554,0.0,212.83,205,0.24237399995326997
178268,50.71305931503618,30.451065311008506,-97.84681916308688,0.859153620573317,0.015658075890781664,0.28912941508475504,0.2508557349586155,0.52763695,0.15692492,0.0,303.025,293,0.23050336241722108
178296,486.6685592476575,30.470286858246702,-97.88074667403905,1.3143244347453173,0.11724625037662768,0.49604759882413235,0.2538187068810635,0.479166,0.11854589,0.009,398.246,410,0.30929934496879574
