parcel_id,parcel_area_acres,centroid_lat,centroid_lon,dist_to_waterbody_km,dist_to_flowline_km,baseline_score_v3,mc_mean_score_v2,mc_score_std_v2,p_top20_v2,avg_rank_v2,robust_rank_v2,confidence_score_v2,location_cluster
178339,161.0505390713213,30.464317919309025,-97.9459485289958,0.45339494084718296,0.20088566267755772,0.4423263164602256,0.58008623,0.14494725,0.0,208.762,196,0.1645102933049202,19
178591,197.50552530390942,30.46099333194671,-98.02457206178948,0.29146147776373504,0.47820756850436114,0.427337604471611,0.5371306,0.1341978,0.001,351.911,356,0.1889029028773308,10
181963,75.77866554237556,30.492723969888736,-97.86206845402232,0.7941550307680904,0.6954789111371389,0.3188950082045652,0.40895638,0.11113559,0.0,597.468,613,0.23934831321239472,6
181965,95.87025655716523,30.479735528745234,-97.86255544712216,0.67185114758883,0.12477509745046586,0.41727611689324284,0.5641383,0.14913699,0.0,288.406,270,0.1552368052303791,6
181988,155.95145001582705,30.48558636095841,-97.86729416790571,0.6897668612412352,0.6147159419419755,0.3562929767009258,0.45067286,0.11379408,0.0,566.06,596,0.2334640681743622,6
181989,252.00918745690277,30.494305532210618,-97.86853246367365,1.2455448835223055,0.06659364800347423,0.38979371859326684,0.5267013,0.13788576,0.0,387.143,401,0.18014004677534104,6
181990,147.5985387457931,30.484866460627984,-97.87587354189891,1.514868855137965,0.35444754131278994,0.30029268584800795,0.41197252,0.11195933,0.0,596.201,612,0.2375250518321991,6
181992,56.475175085828056,30.491339100951276,-97.88036065851334,1.2478395691892143,0.1357041529791964,0.344774611496509,0.4866147,0.14190206,0.0,511.612,542,0.17125045359134675,6
182023,102.11460593703234,30.494278144963868,-97.8749592507488,1.260100890717164,0.37597004696105807,0.3173725104933091,0.43245944,0.115327545,0.0,588.041,608,0.23006992638111115,6
182028,124.28903627340014,30.47720438294645,-97.86581345979506,1.0682303240814766,0.11168633401086514,0.3802351332891347,0.52233094,0.14192426,0.0,430.823,455,0.17120131701231003,6
182029,193.74499750899693,30.477000694170336,-97.87485367093477,1.7119710806334822,0.3926855028264478,0.28122448183822985,0.38415527,0.104760654,0.0,607.193,624,0.25345844626426695,6
182111,138.96469023942404,30.48385943984582,-97.91068658197142,0.6125727309236342,0.04195453678338128,0.4433383548742851,0.59647006,0.15469034,0.0,143.798,120,0.14294513538479806,19
182120,53.0414704133165,30.48196923662066,-97.90317074429018,0.3646415028677645,0.06907641672661384,0.451638931669485,0.6099914,0.16390564,0.0,92.149,61,0.12254822291433812,6
182125,62.5512061742899,30.48563691240685,-97.896268859024,0.8588892516926694,0.35485828369341077,0.35782626250295146,0.48180255,0.12844475,0.0,540.631,573,0.20103658586740494,6
182163,53.55974327341408,30.48626437466203,-97.96258316277796,0.34879365262985906,0.3243310611908999,0.41716238918975457,0.55030924,0.14778455,0.0,341.598,344,0.15823027715086938,19
182182,68.43502503897908,30.486549140804012,-97.93467178675499,0.5760539540385077,0.3403582548957051,0.3923229456060298,0.520486,0.13776004,0.0,454.045,481,0.18041829615831376,19
182328,52.7907169040348,30.492515611228708,-98.04217825983461,0.3730903037315641,0.38179843501777816,0.4061504939696181,0.5333705,0.14389493,0.0,398.378,418,0.16683948636054993,10
182348,52.64399774420684,30.49045671786326,-98.03818995568,0.5465117240664751,0.0030070787500258156,0.44079141004155753,0.6037339,0.16482742,0.022,125.137,98,0.13370795592367649,10
186264,161.05936267061114,30.50030045391642,-97.86254375214602,0.7298209347517702,0.42639781027806956,0.3795624156565717,0.49189508,0.12125699,0.0,514.647,546,0.2169458031654358,6
186585,55.50312451846118,30.497759933344057,-97.9016921435778,0.42560698986625284,0.32146785538196426,0.4093941982964192,0.5418653,0.14498486,0.0,378.444,385,0.16442705541849137,19
186642,153.4476015601203,30.512451657989654,-97.94316173210589,1.1207987049663104,0.031235985200909536,0.3910606722565423,0.5388062,0.14793806,0.0,361.811,365,0.15789049342274666,19
186646,326.0217484963949,30.512891310076174,-97.9335009091867,1.3460425913885679,0.005901273598515686,0.4005017175792128,0.53785956,0.14056121,0.042,337.332,338,0.1994182657122612,19
186662,104.58777025887251,30.509378010598212,-97.94938408920581,1.2989886358614395,0.2582255015866852,0.3302567624050339,0.4564602,0.12607826,0.0,560.559,586,0.20627450793981553,19
186703,88.81498845597127,30.514474715628968,-98.04372337289034,0.7304177548221242,0.12121971455285174,0.41002354972870536,0.5570228,0.1486216,0.0,319.615,314,0.15637754872441292,10
186707,137.1581905135102,30.516121898179136,-98.03696142836407,0.6491699203641549,0.28434421481024313,0.4044584140332167,0.5332274,0.13477236,0.0,409.831,435,0.18703117817640305,10
186745,142.1463773716117,30.52023789716246,-98.04162569781622,1.1656345519552915,0.030982617141773767,0.3841031972906844,0.53206533,0.14836381,0.0,383.312,395,0.15694814398884774,10
190316,53.977497090115754,30.25373748079611,-97.64545595132628,0.1866645951522232,0.5323890306604984,0.4056155063163501,0.51985437,0.14623879,0.0,409.514,432,0.16165163218975068,1
190321,110.59777703547904,30.24931069688249,-97.65301122005455,0.3382297523889477,1.4058368415211153,0.27460481531934666,0.2970204,0.1521911,0.0,598.326,614,0.14847690835595131,1
190521,180.9954868861157,30.257284803766673,-97.54798522635802,0.6370750076302143,0.06797696452497116,0.44442430021749874,0.59216213,0.14930692,0.0,158.206,140,0.1548606887459755,11
190526,68.29824093663737,30.251714638218896,-97.54667002357084,0.3516912337665154,0.10695096787984058,0.4504109299439375,0.60422194,0.16052176,0.0,113.828,83,0.1300380066037178,11
190649,117.74857667874285,30.24276296751073,-97.53353127538907,0.15887931380715917,0.030845949233157106,0.4914690137835625,0.65196323,0.16843198,0.889,11.557,3,0.6459296898186206,11
193874,51.33994720462352,30.263962968400715,-97.68011447245914,0.5347795934821803,0.12161253207433696,0.42498042329395913,0.5763523,0.15550701,0.0,245.658,235,0.14113754257559777,1
196431,79.56263739081525,30.266762973363193,-97.67620474536112,0.6651489519164043,0.028403338358512355,0.4288221931727745,0.58631396,0.15856697,0.0,196.734,183,0.13436469659209252,1
201678,51.43267985409821,30.282615920705577,-97.57269834484468,0.44705912458788477,0.23744159437561624,0.41824537277244583,0.5590715,0.14970852,0.0,313.417,299,0.1539717860519886,11
201679,50.924337669868166,30.2845925095719,-97.57137451981241,0.3410770589228863,0.29894357457983683,0.42116093015545025,0.5570729,0.149644,0.0,315.397,302,0.15411460623145104,11
201766,114.30822188620594,30.268773579562172,-97.53594436572219,0.32528991869224744,0.09438589685437453,0.4633474249455264,0.61591434,0.15924309,0.0,65.559,34,0.1328681841492653,11
201906,67.14485761399764,30.28765915262321,-97.48561398607512,0.1506666661281509,0.04703061735925647,0.48103738530481055,0.6430737,0.17080583,0.67,21.933,10,0.5092754742577672,12
214268,75.15199549021422,30.310360681460516,-97.52550529908017,0.03675551952384044,0.054085461013756816,0.494102706737389,0.6562039,0.17347033,0.809,14.81,5,0.5867779223663733,12
214378,85.39125778822022,30.28988242467641,-97.51827547350145,0.33987864504355075,0.34020493321962425,0.42157855606015554,0.5513225,0.14525272,0.0,331.169,329,0.16383418291807175,11
214466,57.68903610055253,30.290765852191505,-97.50558940053108,0.31042574431470665,0.29047366628798876,0.4269756728494926,0.56365603,0.15081902,0.0,285.105,268,0.15151384696364403,12
214543,61.46085408832977,30.301550879210552,-97.45364457398995,0.14957444838325185,0.15355739420979905,0.4649824652306199,0.6167957,0.16432552,0.213,83.199,52,0.24941885611712933,12
214550,79.57793828150905,30.293791200092997,-97.44120603201499,0.264553446521299,0.32704658444852946,0.4307705003254618,0.5629989,0.14923842,0.0,282.145,265,0.1550123043358326,12
215716,57.70882297142375,30.305940749308842,-97.7394243252322,0.8176358555919058,0.7710727629732965,0.3023034028705689,0.38569275,0.108932786,0.0,607.129,623,0.24422394335269929,17
219964,70.94174360920415,30.309869997836866,-97.7368033071897,0.730112734369476,0.8484642871359768,0.30336410606899333,0.37922817,0.111438915,0.0,605.445,622,0.2386769413948059,17
227063,75.32664024745294,30.336082923123012,-97.64201210829168,0.46272362516883875,0.2127965481090443,0.42428301298471405,0.5659402,0.14933646,0.0,280.138,262,0.1547953136265278,16
