date,btm_spread
2023-09-05,52.30083333333334
2023-09-06,54.57666666666666
2023-09-07,57.67124999999999
2023-09-08,60.725833333333334
2023-09-09,56.55041666666667
2023-09-10,53.76833333333334
2023-09-11,51.18958333333333
2023-09-12,54.08333333333332
2023-09-13,54.56708333333333
2023-09-14,52.46333333333333
2023-09-15,62.72458333333333
2023-09-16,52.14458333333334
2023-09-17,53.76791666666667
2023-09-18,55.86666666666667
2023-09-19,54.4775
2023-09-20,51.31166666666667
2023-09-21,54.27124999999999
2023-09-22,53.13958333333334
2023-09-23,56.807500000000005
2023-09-24,55.82375
2023-09-25,51.872083333333336
2023-09-26,55.825416666666676
2023-09-27,55.66916666666666
2023-09-28,58.18875
2023-09-29,57.69125
2023-09-30,54.82458333333333
2023-10-01,54.914583333333326
2023-10-02,57.67958333333333
2023-10-03,54.43375
2023-10-04,55.14791666666667
2023-10-05,49.87625
2023-10-06,48.81166666666667
2023-10-07,55.318333333333335
2023-10-08,54.06125000000001
2023-10-09,51.818333333333335
2023-10-10,54.634166666666665
2023-10-11,56.465
2023-10-12,54.44958333333333
2023-10-13,49.01291666666666
2023-10-14,51.30708333333334
2023-10-15,55.767500000000005
2023-10-16,48.50125
2023-10-17,59.32
2023-10-18,52.93083333333334
2023-10-19,55.10541666666666
2023-10-20,51.19
2023-10-21,51.76458333333333
2023-10-22,58.080833333333324
2023-10-23,58.50875
2023-10-24,62.789583333333326
2023-10-25,55.10666666666666
2023-10-26,57.52583333333333
2023-10-27,48.32125
2023-10-28,51.01291666666666
2023-10-29,49.36416666666667
2023-10-30,59.18375
2023-10-31,48.737500000000004
2023-11-01,61.30125
2023-11-02,56.47875
2023-11-03,55.32875000000001
2023-11-04,50.99333333333333
2023-11-05,48.55125
2023-11-06,57.065
2023-11-07,61.76125
2023-11-08,63.37916666666666
2023-11-09,50.397083333333335
2023-11-10,55.0425
2023-11-11,53.32208333333333
2023-11-12,54.70875
2023-11-13,56.315
2023-11-14,53.47166666666667
2023-11-15,52.776250000000005
2023-11-16,54.709583333333335
2023-11-17,52.35583333333333
2023-11-18,54.14541666666667
2023-11-19,53.67791666666667
2023-11-20,53.31458333333333
2023-11-21,58.54208333333333
2023-11-22,50.28083333333333
2023-11-23,55.34041666666666
2023-11-24,53.46791666666666
2023-11-25,54.43708333333333
2023-11-26,52.07333333333332
2023-11-27,55.318333333333335
2023-11-28,53.25791666666667
2023-11-29,55.47749999999999
2023-11-30,51.88333333333333
2023-12-01,54.71416666666667
2023-12-02,52.36333333333334
2023-12-03,57.17791666666667
2023-12-04,56.32708333333334
2023-12-05,53.579583333333325
2023-12-06,53.98708333333334
2023-12-07,57.42124999999999
2023-12-08,52.501250000000006
2023-12-09,46.893750000000004
2023-12-10,48.484166666666674
2023-12-11,48.94083333333333
2023-12-12,55.058749999999996
2023-12-13,55.272083333333335
2023-12-14,54.643750000000004
2023-12-15,53.81375
2023-12-16,51.979166666666664
2023-12-17,51.42291666666667
2023-12-18,54.07916666666667
2023-12-19,51.281666666666666
2023-12-20,48.393750000000004
2023-12-21,50.772083333333335
2023-12-22,49.27875
2023-12-23,51.9775
2023-12-24,49.50208333333333
2023-12-25,55.072916666666664
2023-12-26,48.95083333333333
2023-12-27,50.69166666666667
2023-12-28,44.50791666666667
2023-12-29,44.04083333333333
2023-12-30,48.37916666666666
2023-12-31,35.5
2024-01-01,55.61416666666667
2024-01-02,49.69875
2024-01-03,50.14458333333334
2024-01-04,48.025416666666665
2024-01-05,50.24
2024-01-06,46.76791666666667
2024-01-07,47.975833333333334
2024-01-08,52.544999999999995
2024-01-09,34.244166666666665
2024-01-10,44.77041666666667
2024-01-11,37.32958333333333
2024-01-12,-27.13999999999999
2024-01-13,-21.12374999999999
2024-01-14,-26.369583333333324
2024-01-15,-24.57041666666666
2024-01-16,43.89625
2024-01-17,45.68041666666667
2024-01-18,42.12125
2024-01-19,44.87625
2024-01-20,42.798333333333325
2024-01-21,45.96083333333333
2024-01-22,44.459583333333335
2024-01-23,48.77791666666667
2024-01-24,42.38291666666667
2024-01-25,44.89125000000001
2024-01-26,47.65875
2024-01-27,44.0675
2024-01-28,46.26166666666666
2024-01-29,42.99666666666666
2024-01-30,45.33041666666667
2024-01-31,46.24125
2024-02-01,41.382083333333334
2024-02-02,45.32750000000001
2024-02-03,45.684583333333336
2024-02-04,45.90875
2024-02-05,47.072916666666664
2024-02-06,50.324999999999996
2024-02-07,45.37916666666666
2024-02-08,50.33375
2024-02-09,49.55666666666667
2024-02-10,41.98875
2024-02-11,48.156666666666666
2024-02-12,48.88708333333333
2024-02-13,45.52708333333333
2024-02-14,49.918749999999996
2024-02-15,49.89458333333334
2024-02-16,46.38958333333333
2024-02-17,43.36625
2024-02-18,50.759166666666665
2024-02-19,52.05375
2024-02-20,47.51583333333334
2024-02-21,50.09083333333333
2024-02-22,46.279583333333335
2024-02-23,48.17458333333334
2024-02-24,41.30916666666666
2024-02-25,46.27375
2024-02-26,40.555
2024-02-27,45.217083333333335
2024-02-28,41.946666666666665
2024-02-29,38.69166666666667
2024-03-01,51.149166666666666
2024-03-02,44.599583333333335
2024-03-03,46.24166666666667
2024-03-04,40.27041666666667
2024-03-05,43.17458333333334
2024-03-06,39.744166666666665
2024-03-07,44.308749999999996
2024-03-08,43.36541666666667
2024-03-09,48.96333333333333
2024-03-10,46.468333333333334
2024-03-11,44.98374999999999
2024-03-12,42.89958333333333
2024-03-13,51.25083333333333
2024-03-14,46.497083333333336
2024-03-15,42.439166666666665
2024-03-16,44.81916666666667
2024-03-17,43.97375
2024-03-18,46.035
2024-03-19,45.8225
2024-03-20,41.540416666666665
2024-03-21,42.58541666666667
2024-03-22,42.19375
2024-03-23,50.42583333333334
2024-03-24,49.40541666666667
2024-03-25,43.6275
2024-03-26,46.75416666666666
2024-03-27,40.24791666666667
2024-03-28,38.32333333333333
2024-03-29,43.88625
2024-03-30,40.08125
2024-03-31,46.28666666666666
2024-04-01,38.4425
2024-04-02,38.12791666666667
2024-04-03,46.20083333333333
2024-04-04,44.87
2024-04-05,41.64833333333333
2024-04-06,39.607499999999995
2024-04-07,43.232499999999995
2024-04-08,39.41583333333333
2024-04-09,38.187916666666666
2024-04-10,36.29750000000001
2024-04-11,44.302083333333336
2024-04-12,49.675000000000004
2024-04-13,48.97875
2024-04-14,44.818749999999994
2024-04-15,46.9125
2024-04-16,38.42958333333333
2024-04-17,39.95375
2024-04-18,44.626666666666665
2024-04-19,44.4675
2024-04-20,41.07
2024-04-21,41.901666666666664
2024-04-22,46.41708333333333
2024-04-23,45.91916666666666
2024-04-24,39.36875
2024-04-25,45.53958333333333
2024-04-26,49.79833333333334
2024-04-27,41.87416666666667
2024-04-28,43.63041666666667
2024-04-29,40.07125
2024-04-30,36.79791666666667
2024-05-01,43.75875
2024-05-02,39.9425
2024-05-03,41.35208333333333
2024-05-04,42.089166666666664
2024-05-05,49.884166666666665
2024-05-06,41.01291666666667
2024-05-07,44.251666666666665
2024-05-08,40.75875
2024-05-09,40.73291666666667
2024-05-10,38.6325
2024-05-11,44.09958333333333
2024-05-12,37.59625
2024-05-13,40.678333333333335
2024-05-14,35.63625
2024-05-15,40.125
2024-05-16,38.827083333333334
2024-05-17,36.87
2024-05-18,34.78916666666667
2024-05-19,32.88291666666667
2024-05-20,36.31
2024-05-21,39.78375
2024-05-22,37.199999999999996
2024-05-23,32.803333333333335
2024-05-24,38.63583333333333
2024-05-25,37.58583333333333
2024-05-26,41.15291666666666
2024-05-27,35.29833333333334
2024-05-28,43.39416666666667
2024-05-29,39.99916666666666
2024-05-30,44.08541666666667
2024-05-31,45.07833333333334
2024-06-01,48.118750000000006
2024-06-02,41.025
2024-06-03,35.32625
2024-06-04,41.42375
2024-06-05,39.065
2024-06-06,40.85
2024-06-07,38.89458333333334
2024-06-08,43.65041666666667
2024-06-09,38.20916666666667
2024-06-10,48.614583333333336
2024-06-11,37.31166666666667
2024-06-12,39.92125000000001
2024-06-13,34.61416666666667
2024-06-14,39.87708333333333
2024-06-15,36.38583333333333
2024-06-16,42.65625
2024-06-17,41.916666666666664
2024-06-18,41.44916666666666
2024-06-19,44.03333333333333
2024-06-20,40.22
2024-06-21,40.486250000000005
2024-06-22,41.72875
2024-06-23,41.3275
2024-06-24,38.10958333333333
2024-06-25,40.66875
2024-06-26,44.899166666666666
2024-06-27,42.23500000000001
2024-06-28,42.58166666666667
2024-06-29,42.660833333333336
2024-06-30,41.17
2024-07-01,49.921666666666674
2024-07-02,45.165416666666665
2024-07-03,44.64083333333334
2024-07-04,49.88625
2024-07-05,47.20083333333333
2024-07-06,48.80625
2024-07-07,50.422083333333326
2024-07-08,43.90083333333333
2024-07-09,44.39958333333334
2024-07-10,46.062083333333334
2024-07-11,42.07625
2024-07-12,48.085
2024-07-13,44.62916666666667
2024-07-14,53.350833333333334
2024-07-15,47.71666666666667
2024-07-16,46.7275
2024-07-17,45.459583333333335
2024-07-18,53.59833333333333
2024-07-19,45.617916666666666
2024-07-20,51.45791666666667
2024-07-21,53.64541666666667
2024-07-22,44.495000000000005
2024-07-23,47.532916666666665
2024-07-24,55.848749999999995
2024-07-25,49.748333333333335
2024-07-26,51.27333333333333
2024-07-27,54.64333333333334
2024-07-28,56.35708333333333
2024-07-29,53.283750000000005
2024-07-30,50.065416666666664
2024-07-31,50.39833333333333
2024-08-01,52.01666666666667
2024-08-02,58.65375
2024-08-03,51.15541666666667
2024-08-04,61.768750000000004
2024-08-05,60.38958333333333
2024-08-06,55.10333333333333
2024-08-07,53.4025
2024-08-08,51.20166666666666
2024-08-09,59.545416666666675
2024-08-10,53.75208333333334
2024-08-11,59.96541666666667
2024-08-12,53.94625
2024-08-13,55.16291666666666
2024-08-14,52.50666666666666
2024-08-15,57.790416666666665
2024-08-16,50.788333333333334
2024-08-17,58.56041666666667
2024-08-18,55.21666666666667
2024-08-19,54.9325
2024-08-20,54.3375
2024-08-21,57.04208333333333
2024-08-22,60.114583333333336
2024-08-23,57.38791666666666
2024-08-24,55.28666666666666
2024-08-25,58.196666666666665
2024-08-26,56.37583333333333
2024-08-27,57.159166666666664
2024-08-28,56.068333333333335
2024-08-29,60.043749999999996
2024-08-30,58.614583333333336
2024-08-31,57.40541666666667
2024-09-01,56.95583333333334
2024-09-02,57.91583333333333
2024-09-03,61.58583333333333
2024-09-04,57.51583333333334
2024-09-05,54.86625
2024-09-06,55.55875
2024-09-07,54.02666666666667
2024-09-08,55.95375000000001
2024-09-09,55.219166666666666
2024-09-10,57.973333333333336
2024-09-11,55.97
2024-09-12,60.584583333333335
2024-09-13,62.69083333333333
2024-09-14,58.53666666666667
2024-09-15,57.07041666666667
2024-09-16,64.88958333333333
2024-09-17,58.67625
2024-09-18,52.61208333333334
2024-09-19,58.731249999999996
2024-09-20,54.92791666666667
2024-09-21,57.18333333333333
2024-09-22,61.54208333333332
2024-09-23,60.79791666666667
2024-09-24,54.026250000000005
2024-09-25,54.77041666666667
2024-09-26,58.17791666666667
2024-09-27,54.09375000000001
2024-09-28,51.840833333333336
2024-09-29,52.82250000000001
2024-09-30,52.39791666666667
2024-10-01,50.696666666666665
2024-10-02,52.79125
2024-10-03,53.800000000000004
2024-10-04,55.38333333333333
2024-10-05,60.42250000000001
2024-10-06,53.576249999999995
2024-10-07,60.412083333333335
2024-10-08,55.137499999999996
2024-10-09,61.13083333333333
2024-10-10,59.56375
2024-10-11,61.23791666666667
2024-10-12,62.245
2024-10-13,59.076249999999995
2024-10-14,57.57791666666666
2024-10-15,58.232499999999995
2024-10-16,60.805416666666666
2024-10-17,62.196666666666665
2024-10-18,63.172083333333326
2024-10-19,57.7525
2024-10-20,63.172083333333326
2024-10-21,58.51583333333334
2024-10-22,62.49375
2024-10-23,60.73666666666667
2024-10-24,61.58166666666667
2024-10-25,60.333333333333336
2024-10-26,63.88458333333333
2024-10-27,61.452916666666674
2024-10-28,65.65916666666668
2024-10-29,59.677083333333336
2024-10-30,57.36625
2024-10-31,58.502916666666664
2024-11-01,64.98833333333333
2024-11-02,65.02458333333334
2024-11-03,67.68583333333333
2024-11-04,62.00666666666666
2024-11-05,63.589166666666664
2024-11-06,61.48458333333334
2024-11-07,69.36083333333333
2024-11-08,65.12333333333333
2024-11-09,62.97375
2024-11-10,65.63291666666667
2024-11-11,61.79541666666666
2024-11-12,63.41583333333333
2024-11-13,58.33833333333334
2024-11-14,60.51625000000001
2024-11-15,56.456250000000004
2024-11-16,62.153333333333336
2024-11-17,58.72083333333333
2024-11-18,63.34375
2024-11-19,59.18625
2024-11-20,60.26125
2024-11-21,57.264166666666675
2024-11-22,57.19083333333333
2024-11-23,53.3825
2024-11-24,60.9175
2024-11-25,51.15166666666667
2024-11-26,51.905833333333334
2024-11-27,48.633333333333326
2024-11-28,56.32666666666666
2024-11-29,49.73416666666666
2024-11-30,48.4725
2024-12-01,51.168749999999996
2024-12-02,52.596250000000005
2024-12-03,48.71
2024-12-04,52.84625
2024-12-05,44.92374999999999
2024-12-06,56.63791666666666
2024-12-07,50.72666666666667
2024-12-08,57.47208333333333
2024-12-09,48.93083333333334
2024-12-10,50.43666666666667
2024-12-11,49.815416666666664
2024-12-12,48.20583333333334
2024-12-13,46.4425
2024-12-14,46.53208333333333
2024-12-15,50.22708333333333
2024-12-16,49.650416666666665
2024-12-17,48.48916666666667
2024-12-18,50.562083333333334
2024-12-19,45.45666666666667
2024-12-20,45.32458333333333
2024-12-21,50.89333333333334
2024-12-22,45.84625
2024-12-23,47.40416666666667
2024-12-24,45.91541666666666
2024-12-25,47.78791666666666
2024-12-26,45.20791666666667
2024-12-27,46.93541666666666
2024-12-28,44.41583333333333
2024-12-29,49.56583333333333
2024-12-30,43.220416666666665
2024-12-31,50.10000000000001
